Job,Education,Marital Status,Contact,Subscription,Call Duration
services,masters,married,cellular,no,0 hrs 0 mins 51 secs 
services,masters,married,cellular,no,0 hrs 8 mins 32 secs 
services,masters,single,cellular,no,0 hrs 4 mins 1 secs 
services,masters,married,telephone,no,0 hrs 3 mins 44 secs 
services,masters,married,cellular,no,0 hrs 1 mins 44 secs 
services,masters,married,cellular,no,0 hrs 0 mins 25 secs 
services,bachelors,divorced,cellular,yes,0 hrs 10 mins 23 secs 
services,bachelors,divorced,cellular,no,0 hrs 2 mins 51 secs 
services,masters,married,cellular,no,0 hrs 1 mins 53 secs 
services,masters,single,telephone,no,0 hrs 5 mins 17 secs 
services,masters,married,cellular,no,0 hrs 6 mins 23 secs 
services,masters,single,cellular,no,0 hrs 0 mins 48 secs 
services,masters,single,telephone,no,0 hrs 2 mins 29 secs 
services,bachelors,single,cellular,no,0 hrs 3 mins 18 secs 
services,masters,single,cellular,no,0 hrs 1 mins 31 secs 
services,masters,single,cellular,yes,0 hrs 10 mins 9 secs 
services,masters,single,cellular,no,0 hrs 5 mins 2 secs 
services,masters,single,cellular,no,0 hrs 4 mins 42 secs 
services,unknown,married,cellular,no,0 hrs 0 mins 50 secs 
services,Doctorate,single,cellular,no,0 hrs 2 mins 43 secs 
services,masters,single,cellular,no,0 hrs 2 mins 8 secs 
services,unknown,married,cellular,no,0 hrs 4 mins 42 secs 
services,masters,single,cellular,no,0 hrs 0 mins 17 secs 
services,masters,married,cellular,no,0 hrs 2 mins 41 secs 
services,masters,married,cellular,no,0 hrs 8 mins 10 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 23 secs 
services,masters,single,cellular,no,0 hrs 7 mins 28 secs 
services,masters,married,cellular,no,0 hrs 0 mins 51 secs 
services,bachelors,married,cellular,yes,0 hrs 11 mins 1 secs 
services,masters,married,cellular,no,0 hrs 1 mins 39 secs 
services,masters,married,cellular,no,0 hrs 1 mins 50 secs 
services,masters,married,cellular,no,0 hrs 1 mins 41 secs 
services,bachelors,married,cellular,no,0 hrs 3 mins 48 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 43 secs 
services,masters,married,cellular,no,0 hrs 2 mins 39 secs 
services,masters,married,cellular,no,0 hrs 3 mins 2 secs 
services,masters,married,cellular,no,0 hrs 4 mins 18 secs 
services,Doctorate,married,cellular,no,0 hrs 2 mins 34 secs 
services,masters,married,cellular,no,0 hrs 9 mins 1 secs 
services,bachelors,married,cellular,no,0 hrs 3 mins 48 secs 
services,bachelors,married,cellular,no,0 hrs 2 mins 7 secs 
services,masters,single,cellular,no,0 hrs 9 mins 42 secs 
services,masters,single,cellular,no,0 hrs 1 mins 2 secs 
services,bachelors,married,cellular,no,0 hrs 3 mins 47 secs 
services,masters,married,telephone,no,0 hrs 15 mins 8 secs 
services,masters,single,cellular,no,0 hrs 7 mins 12 secs 
services,masters,single,cellular,no,0 hrs 2 mins 36 secs 
services,masters,single,cellular,yes,0 hrs 13 mins 12 secs 
services,masters,single,cellular,no,0 hrs 5 mins 29 secs 
services,masters,divorced,cellular,yes,0 hrs 18 mins 55 secs 
services,masters,single,cellular,no,0 hrs 3 mins 59 secs 
services,masters,married,cellular,no,0 hrs 2 mins 52 secs 
services,Doctorate,married,cellular,no,0 hrs 4 mins 11 secs 
services,masters,single,cellular,yes,0 hrs 21 mins 2 secs 
services,masters,single,cellular,no,0 hrs 2 mins 28 secs 
services,masters,married,cellular,no,0 hrs 3 mins 1 secs 
services,masters,married,cellular,no,0 hrs 3 mins 2 secs 
services,bachelors,divorced,cellular,no,0 hrs 2 mins 36 secs 
services,masters,married,cellular,no,0 hrs 1 mins 5 secs 
services,masters,married,cellular,no,0 hrs 1 mins 54 secs 
services,masters,married,cellular,no,0 hrs 2 mins 12 secs 
services,masters,married,cellular,no,0 hrs 2 mins 51 secs 
services,masters,married,cellular,no,0 hrs 0 mins 19 secs 
services,masters,married,cellular,no,0 hrs 2 mins 14 secs 
services,masters,married,cellular,no,0 hrs 5 mins 46 secs 
services,masters,divorced,cellular,no,0 hrs 9 mins 21 secs 
services,masters,married,cellular,no,0 hrs 5 mins 43 secs 
services,masters,married,cellular,no,0 hrs 2 mins 0 secs 
services,masters,single,cellular,no,0 hrs 0 mins 43 secs 
services,masters,married,cellular,no,0 hrs 0 mins 39 secs 
services,Doctorate,married,cellular,no,0 hrs 0 mins 52 secs 
services,masters,married,cellular,no,0 hrs 3 mins 17 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 5 secs 
services,masters,married,telephone,no,0 hrs 1 mins 15 secs 
services,masters,married,cellular,no,0 hrs 2 mins 39 secs 
services,bachelors,married,cellular,no,0 hrs 2 mins 20 secs 
services,masters,married,cellular,no,0 hrs 8 mins 40 secs 
services,unknown,married,cellular,no,0 hrs 1 mins 27 secs 
services,masters,married,cellular,no,0 hrs 4 mins 15 secs 
services,masters,single,cellular,no,0 hrs 3 mins 18 secs 
services,masters,married,cellular,no,0 hrs 2 mins 56 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 35 secs 
services,unknown,married,cellular,no,0 hrs 4 mins 32 secs 
services,masters,married,cellular,no,0 hrs 2 mins 31 secs 
services,masters,married,cellular,no,0 hrs 4 mins 30 secs 
services,masters,single,cellular,no,0 hrs 2 mins 38 secs 
services,masters,married,cellular,no,0 hrs 4 mins 1 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 57 secs 
services,masters,single,cellular,no,0 hrs 3 mins 46 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 2 secs 
services,Doctorate,divorced,cellular,no,0 hrs 5 mins 9 secs 
services,masters,married,cellular,no,0 hrs 8 mins 23 secs 
services,masters,married,cellular,no,0 hrs 4 mins 34 secs 
services,masters,married,cellular,no,0 hrs 0 mins 40 secs 
services,bachelors,married,cellular,no,0 hrs 2 mins 54 secs 
services,masters,single,cellular,no,0 hrs 3 mins 31 secs 
services,bachelors,married,cellular,no,0 hrs 6 mins 1 secs 
services,masters,divorced,cellular,no,0 hrs 12 mins 26 secs 
services,masters,single,cellular,no,0 hrs 5 mins 48 secs 
services,bachelors,married,cellular,no,0 hrs 5 mins 40 secs 
services,masters,married,cellular,no,0 hrs 2 mins 9 secs 
services,bachelors,married,telephone,no,0 hrs 11 mins 53 secs 
services,masters,married,cellular,no,0 hrs 3 mins 31 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 20 secs 
services,masters,married,cellular,no,0 hrs 4 mins 55 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 38 secs 
services,masters,married,cellular,no,0 hrs 6 mins 3 secs 
services,masters,married,cellular,no,0 hrs 0 mins 57 secs 
services,masters,divorced,cellular,no,0 hrs 3 mins 32 secs 
services,masters,married,cellular,no,0 hrs 1 mins 34 secs 
services,masters,single,cellular,no,0 hrs 8 mins 16 secs 
services,masters,married,cellular,no,0 hrs 5 mins 44 secs 
services,masters,married,cellular,no,0 hrs 2 mins 32 secs 
services,masters,married,cellular,no,0 hrs 1 mins 7 secs 
services,masters,married,cellular,no,0 hrs 3 mins 8 secs 
services,masters,married,cellular,no,0 hrs 2 mins 15 secs 
services,masters,single,cellular,no,0 hrs 3 mins 47 secs 
services,masters,married,cellular,no,0 hrs 3 mins 40 secs 
services,masters,divorced,cellular,no,0 hrs 3 mins 6 secs 
services,masters,married,cellular,no,0 hrs 2 mins 18 secs 
services,unknown,divorced,cellular,no,0 hrs 4 mins 37 secs 
services,masters,married,cellular,no,0 hrs 2 mins 41 secs 
services,masters,married,telephone,no,0 hrs 0 mins 28 secs 
services,masters,single,cellular,no,0 hrs 4 mins 55 secs 
services,masters,married,cellular,yes,0 hrs 12 mins 13 secs 
services,masters,married,cellular,yes,0 hrs 11 mins 6 secs 
services,masters,married,cellular,no,0 hrs 3 mins 39 secs 
services,masters,divorced,cellular,no,0 hrs 3 mins 19 secs 
services,masters,married,cellular,no,0 hrs 1 mins 28 secs 
services,masters,divorced,cellular,no,0 hrs 3 mins 47 secs 
services,unknown,married,cellular,no,0 hrs 1 mins 45 secs 
services,masters,married,cellular,no,0 hrs 3 mins 42 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 11 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 31 secs 
services,Doctorate,single,cellular,no,0 hrs 1 mins 45 secs 
services,Doctorate,single,cellular,no,0 hrs 5 mins 23 secs 
services,masters,single,cellular,no,0 hrs 2 mins 13 secs 
services,masters,married,cellular,no,0 hrs 1 mins 54 secs 
services,masters,single,cellular,no,0 hrs 0 mins 35 secs 
services,masters,single,cellular,no,0 hrs 1 mins 22 secs 
services,masters,single,cellular,yes,0 hrs 10 mins 10 secs 
services,masters,married,cellular,no,0 hrs 0 mins 50 secs 
services,masters,single,cellular,no,0 hrs 3 mins 5 secs 
services,masters,single,cellular,yes,0 hrs 11 mins 12 secs 
services,masters,married,cellular,no,0 hrs 1 mins 26 secs 
services,masters,married,cellular,no,0 hrs 1 mins 12 secs 
services,masters,divorced,cellular,yes,0 hrs 15 mins 30 secs 
services,masters,married,cellular,no,0 hrs 2 mins 4 secs 
services,masters,married,cellular,no,0 hrs 4 mins 21 secs 
services,masters,married,cellular,no,0 hrs 2 mins 34 secs 
services,masters,married,cellular,no,0 hrs 5 mins 30 secs 
services,masters,married,cellular,yes,0 hrs 7 mins 55 secs 
services,masters,married,cellular,no,0 hrs 2 mins 41 secs 
services,masters,single,cellular,no,0 hrs 6 mins 9 secs 
services,masters,married,cellular,no,0 hrs 2 mins 9 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 6 secs 
services,masters,single,cellular,no,0 hrs 5 mins 29 secs 
services,masters,married,cellular,no,0 hrs 3 mins 4 secs 
services,masters,married,cellular,no,0 hrs 5 mins 5 secs 
services,masters,married,cellular,no,0 hrs 4 mins 30 secs 
services,masters,married,cellular,no,0 hrs 3 mins 24 secs 
services,masters,married,cellular,no,0 hrs 0 mins 51 secs 
services,masters,married,cellular,no,0 hrs 2 mins 5 secs 
services,masters,married,cellular,no,0 hrs 2 mins 26 secs 
services,masters,married,cellular,no,0 hrs 1 mins 5 secs 
services,masters,single,telephone,no,0 hrs 2 mins 48 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 7 secs 
services,masters,married,cellular,no,0 hrs 3 mins 38 secs 
services,masters,single,cellular,no,0 hrs 3 mins 15 secs 
services,bachelors,married,cellular,no,0 hrs 2 mins 7 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 3 secs 
services,masters,married,telephone,no,0 hrs 7 mins 17 secs 
services,masters,single,cellular,no,0 hrs 6 mins 50 secs 
services,masters,married,cellular,no,0 hrs 3 mins 31 secs 
services,masters,single,telephone,no,0 hrs 5 mins 38 secs 
services,masters,married,telephone,no,0 hrs 19 mins 3 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 3 secs 
services,masters,married,cellular,no,0 hrs 3 mins 42 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 21 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 56 secs 
services,masters,married,cellular,no,0 hrs 0 mins 8 secs 
services,masters,married,cellular,no,0 hrs 5 mins 12 secs 
services,masters,single,cellular,no,0 hrs 4 mins 15 secs 
services,masters,married,cellular,no,0 hrs 3 mins 34 secs 
services,masters,single,cellular,no,0 hrs 0 mins 54 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 18 secs 
services,bachelors,married,cellular,no,0 hrs 4 mins 31 secs 
services,masters,single,cellular,no,0 hrs 3 mins 34 secs 
services,masters,married,cellular,no,0 hrs 3 mins 5 secs 
services,masters,married,cellular,no,0 hrs 3 mins 7 secs 
services,bachelors,married,cellular,no,0 hrs 10 mins 31 secs 
services,masters,married,cellular,yes,0 hrs 10 mins 58 secs 
services,masters,married,cellular,no,0 hrs 6 mins 17 secs 
services,masters,married,cellular,no,0 hrs 1 mins 44 secs 
services,masters,divorced,cellular,yes,0 hrs 17 mins 42 secs 
services,bachelors,single,cellular,no,0 hrs 0 mins 17 secs 
services,masters,married,cellular,no,0 hrs 3 mins 18 secs 
services,masters,married,telephone,no,0 hrs 2 mins 48 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 33 secs 
services,masters,divorced,telephone,no,0 hrs 0 mins 38 secs 
services,masters,married,cellular,no,0 hrs 3 mins 58 secs 
services,masters,single,cellular,yes,0 hrs 7 mins 6 secs 
services,masters,single,cellular,no,0 hrs 1 mins 14 secs 
services,masters,married,telephone,no,0 hrs 0 mins 15 secs 
services,masters,married,cellular,no,0 hrs 7 mins 31 secs 
services,masters,single,telephone,no,0 hrs 3 mins 52 secs 
services,masters,married,cellular,no,0 hrs 4 mins 27 secs 
services,masters,married,cellular,no,0 hrs 2 mins 16 secs 
services,masters,single,cellular,no,0 hrs 0 mins 56 secs 
services,masters,married,cellular,no,0 hrs 1 mins 47 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 9 secs 
services,masters,single,cellular,no,0 hrs 1 mins 28 secs 
services,masters,single,cellular,no,0 hrs 5 mins 0 secs 
services,masters,married,cellular,no,0 hrs 3 mins 50 secs 
services,masters,divorced,cellular,yes,0 hrs 15 mins 55 secs 
services,unknown,single,cellular,no,0 hrs 2 mins 26 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 35 secs 
services,masters,married,cellular,no,0 hrs 1 mins 47 secs 
services,masters,single,cellular,yes,0 hrs 25 mins 31 secs 
services,bachelors,married,cellular,no,0 hrs 11 mins 46 secs 
services,bachelors,married,telephone,no,0 hrs 6 mins 10 secs 
services,masters,married,cellular,no,0 hrs 5 mins 50 secs 
services,masters,single,cellular,yes,0 hrs 6 mins 38 secs 
services,masters,married,cellular,yes,0 hrs 12 mins 30 secs 
services,masters,married,cellular,no,0 hrs 1 mins 26 secs 
services,masters,married,cellular,no,0 hrs 2 mins 22 secs 
services,masters,married,cellular,no,0 hrs 3 mins 7 secs 
services,masters,divorced,cellular,no,0 hrs 5 mins 2 secs 
services,bachelors,single,cellular,no,0 hrs 1 mins 38 secs 
services,masters,single,telephone,no,0 hrs 5 mins 45 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 46 secs 
services,masters,single,cellular,no,0 hrs 2 mins 50 secs 
services,masters,married,cellular,no,0 hrs 9 mins 1 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 2 secs 
services,masters,married,telephone,no,0 hrs 2 mins 5 secs 
services,masters,married,cellular,no,0 hrs 4 mins 45 secs 
services,masters,married,telephone,no,0 hrs 3 mins 40 secs 
services,masters,married,cellular,no,0 hrs 11 mins 40 secs 
services,masters,married,cellular,no,0 hrs 6 mins 29 secs 
services,masters,married,cellular,no,0 hrs 0 mins 8 secs 
services,masters,married,cellular,no,0 hrs 5 mins 20 secs 
services,masters,married,cellular,no,0 hrs 3 mins 31 secs 
services,masters,married,telephone,no,0 hrs 3 mins 31 secs 
services,masters,single,cellular,no,0 hrs 6 mins 10 secs 
services,masters,married,cellular,no,0 hrs 1 mins 6 secs 
services,masters,single,cellular,no,0 hrs 2 mins 30 secs 
services,masters,married,telephone,no,0 hrs 1 mins 7 secs 
services,masters,married,cellular,no,0 hrs 1 mins 35 secs 
services,bachelors,married,cellular,no,0 hrs 10 mins 28 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 20 secs 
services,bachelors,single,cellular,no,0 hrs 8 mins 51 secs 
services,masters,single,cellular,no,0 hrs 1 mins 27 secs 
services,masters,married,telephone,no,0 hrs 0 mins 19 secs 
services,masters,married,telephone,no,0 hrs 0 mins 9 secs 
services,masters,married,cellular,no,0 hrs 0 mins 19 secs 
services,masters,single,cellular,no,0 hrs 2 mins 27 secs 
services,masters,married,cellular,no,0 hrs 4 mins 32 secs 
services,masters,married,cellular,no,0 hrs 2 mins 32 secs 
services,masters,single,cellular,no,0 hrs 0 mins 12 secs 
services,bachelors,single,telephone,no,0 hrs 0 mins 41 secs 
services,masters,married,cellular,no,0 hrs 1 mins 56 secs 
services,bachelors,married,cellular,yes,0 hrs 9 mins 6 secs 
services,bachelors,single,cellular,no,0 hrs 1 mins 15 secs 
services,masters,single,cellular,no,0 hrs 1 mins 49 secs 
services,bachelors,married,telephone,no,0 hrs 1 mins 0 secs 
services,masters,married,cellular,no,0 hrs 2 mins 52 secs 
services,masters,single,cellular,no,0 hrs 4 mins 17 secs 
services,masters,married,cellular,no,0 hrs 2 mins 4 secs 
services,masters,married,cellular,no,0 hrs 0 mins 21 secs 
services,masters,married,cellular,no,0 hrs 1 mins 28 secs 
services,masters,single,cellular,no,0 hrs 1 mins 8 secs 
services,masters,single,cellular,no,0 hrs 7 mins 7 secs 
services,masters,married,cellular,no,0 hrs 9 mins 1 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 52 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 54 secs 
services,masters,married,cellular,no,0 hrs 2 mins 15 secs 
services,masters,married,cellular,no,0 hrs 2 mins 48 secs 
services,masters,married,cellular,no,0 hrs 3 mins 43 secs 
services,masters,married,cellular,yes,0 hrs 20 mins 7 secs 
services,bachelors,married,cellular,yes,0 hrs 10 mins 50 secs 
services,masters,divorced,cellular,yes,0 hrs 11 mins 14 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 0 secs 
services,Doctorate,married,cellular,no,0 hrs 0 mins 52 secs 
services,masters,married,cellular,no,0 hrs 4 mins 22 secs 
services,masters,single,cellular,no,0 hrs 7 mins 17 secs 
services,masters,single,cellular,yes,0 hrs 15 mins 37 secs 
services,masters,married,cellular,yes,0 hrs 32 mins 50 secs 
services,masters,single,cellular,no,0 hrs 4 mins 57 secs 
services,masters,married,cellular,no,0 hrs 4 mins 12 secs 
services,Doctorate,single,cellular,no,0 hrs 1 mins 38 secs 
services,masters,single,cellular,no,0 hrs 3 mins 14 secs 
services,masters,married,cellular,no,0 hrs 2 mins 37 secs 
services,masters,married,cellular,yes,0 hrs 15 mins 54 secs 
services,bachelors,single,telephone,no,0 hrs 1 mins 5 secs 
services,Doctorate,single,cellular,no,0 hrs 0 mins 45 secs 
services,masters,married,telephone,no,0 hrs 2 mins 1 secs 
services,masters,married,cellular,no,0 hrs 4 mins 32 secs 
services,masters,single,cellular,no,0 hrs 6 mins 59 secs 
services,masters,single,cellular,no,0 hrs 1 mins 47 secs 
services,masters,single,cellular,no,0 hrs 30 mins 5 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 19 secs 
services,masters,single,cellular,no,0 hrs 2 mins 48 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 41 secs 
services,masters,married,cellular,no,0 hrs 0 mins 36 secs 
services,masters,married,cellular,no,0 hrs 3 mins 41 secs 
services,masters,married,telephone,no,0 hrs 1 mins 39 secs 
services,masters,married,cellular,no,0 hrs 3 mins 45 secs 
services,masters,divorced,cellular,yes,0 hrs 21 mins 19 secs 
services,masters,married,telephone,no,0 hrs 0 mins 38 secs 
services,Doctorate,married,cellular,no,0 hrs 8 mins 11 secs 
services,masters,single,cellular,no,0 hrs 1 mins 12 secs 
services,masters,married,cellular,no,0 hrs 5 mins 24 secs 
services,masters,divorced,cellular,no,0 hrs 5 mins 0 secs 
services,masters,divorced,telephone,no,0 hrs 10 mins 30 secs 
services,masters,single,telephone,no,0 hrs 0 mins 48 secs 
services,masters,married,cellular,no,0 hrs 1 mins 5 secs 
services,masters,single,cellular,no,0 hrs 4 mins 7 secs 
services,Doctorate,single,cellular,no,0 hrs 0 mins 24 secs 
services,masters,married,cellular,no,0 hrs 0 mins 33 secs 
services,masters,single,cellular,no,0 hrs 4 mins 19 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 42 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 18 secs 
services,Doctorate,married,telephone,no,0 hrs 0 mins 9 secs 
services,masters,divorced,cellular,no,0 hrs 4 mins 23 secs 
services,bachelors,married,cellular,yes,0 hrs 7 mins 47 secs 
services,masters,married,cellular,no,0 hrs 2 mins 21 secs 
services,masters,single,cellular,no,0 hrs 0 mins 11 secs 
services,masters,divorced,cellular,no,0 hrs 3 mins 9 secs 
services,masters,married,cellular,no,0 hrs 6 mins 5 secs 
services,masters,single,cellular,no,0 hrs 0 mins 46 secs 
services,unknown,single,cellular,no,0 hrs 6 mins 2 secs 
services,masters,married,cellular,yes,0 hrs 11 mins 55 secs 
services,masters,married,telephone,no,0 hrs 4 mins 36 secs 
services,bachelors,married,cellular,no,0 hrs 0 mins 9 secs 
services,bachelors,married,cellular,no,0 hrs 2 mins 23 secs 
services,masters,divorced,cellular,no,0 hrs 8 mins 4 secs 
services,masters,married,cellular,no,0 hrs 19 mins 26 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 45 secs 
services,masters,married,cellular,no,0 hrs 6 mins 51 secs 
services,masters,single,cellular,no,0 hrs 2 mins 32 secs 
services,bachelors,divorced,cellular,no,0 hrs 2 mins 29 secs 
services,masters,married,telephone,no,0 hrs 1 mins 2 secs 
services,masters,married,cellular,no,0 hrs 0 mins 16 secs 
services,bachelors,single,cellular,no,0 hrs 3 mins 20 secs 
services,masters,single,cellular,no,0 hrs 1 mins 23 secs 
services,unknown,single,cellular,no,0 hrs 3 mins 4 secs 
services,masters,single,cellular,no,0 hrs 2 mins 36 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 40 secs 
services,masters,single,cellular,no,0 hrs 2 mins 29 secs 
services,masters,single,cellular,no,0 hrs 1 mins 35 secs 
services,masters,married,cellular,no,0 hrs 7 mins 46 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 30 secs 
services,masters,single,telephone,no,0 hrs 2 mins 46 secs 
services,bachelors,married,cellular,no,0 hrs 1 mins 49 secs 
services,masters,married,cellular,no,0 hrs 7 mins 24 secs 
services,masters,single,cellular,no,0 hrs 2 mins 55 secs 
services,masters,married,cellular,yes,0 hrs 10 mins 16 secs 
services,masters,married,cellular,no,0 hrs 0 mins 50 secs 
services,masters,single,cellular,no,0 hrs 1 mins 39 secs 
services,bachelors,married,cellular,no,0 hrs 8 mins 0 secs 
services,masters,single,cellular,no,0 hrs 9 mins 13 secs 
services,masters,single,cellular,no,0 hrs 5 mins 29 secs 
services,masters,single,cellular,no,0 hrs 1 mins 7 secs 
services,masters,divorced,cellular,no,0 hrs 3 mins 49 secs 
services,masters,married,cellular,no,0 hrs 3 mins 38 secs 
services,masters,single,cellular,no,0 hrs 6 mins 20 secs 
services,masters,divorced,cellular,yes,0 hrs 15 mins 59 secs 
services,masters,married,cellular,no,0 hrs 5 mins 37 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 33 secs 
services,masters,single,cellular,no,0 hrs 1 mins 28 secs 
services,bachelors,divorced,cellular,no,0 hrs 3 mins 1 secs 
services,masters,married,cellular,no,0 hrs 3 mins 24 secs 
services,masters,married,cellular,yes,0 hrs 10 mins 29 secs 
services,masters,single,cellular,no,0 hrs 8 mins 13 secs 
services,masters,married,cellular,no,0 hrs 6 mins 55 secs 
services,masters,single,cellular,no,0 hrs 2 mins 46 secs 
services,masters,married,telephone,no,0 hrs 2 mins 31 secs 
services,masters,married,cellular,no,0 hrs 3 mins 12 secs 
services,masters,married,telephone,no,0 hrs 5 mins 46 secs 
services,masters,single,cellular,no,0 hrs 3 mins 17 secs 
services,masters,married,cellular,no,0 hrs 4 mins 50 secs 
services,masters,single,cellular,no,0 hrs 2 mins 20 secs 
services,masters,married,cellular,no,0 hrs 1 mins 9 secs 
services,masters,single,cellular,yes,0 hrs 2 mins 33 secs 
services,masters,single,cellular,no,0 hrs 1 mins 57 secs 
services,masters,single,cellular,yes,0 hrs 11 mins 7 secs 
services,masters,married,cellular,yes,0 hrs 11 mins 10 secs 
services,Doctorate,single,cellular,no,0 hrs 0 mins 14 secs 
services,masters,married,telephone,no,0 hrs 0 mins 10 secs 
services,masters,married,cellular,no,0 hrs 2 mins 52 secs 
services,masters,married,cellular,no,0 hrs 2 mins 44 secs 
services,masters,married,cellular,no,0 hrs 3 mins 53 secs 
services,masters,single,cellular,no,0 hrs 1 mins 25 secs 
services,masters,married,cellular,no,0 hrs 4 mins 34 secs 
services,masters,married,cellular,no,0 hrs 2 mins 3 secs 
services,masters,single,cellular,no,0 hrs 4 mins 30 secs 
services,masters,single,cellular,yes,0 hrs 5 mins 11 secs 
services,masters,single,cellular,yes,0 hrs 12 mins 40 secs 
services,masters,married,cellular,no,0 hrs 3 mins 18 secs 
services,masters,married,cellular,yes,0 hrs 10 mins 19 secs 
services,bachelors,divorced,telephone,,0 hrs 1 mins 4 secs 
services,masters,married,cellular,no,0 hrs 3 mins 53 secs 
services,bachelors,single,cellular,no,0 hrs 5 mins 17 secs 
services,masters,married,cellular,no,0 hrs 3 mins 15 secs 
services,masters,divorced,cellular,no,0 hrs 10 mins 12 secs 
services,masters,married,cellular,no,0 hrs 6 mins 31 secs 
services,masters,married,cellular,no,0 hrs 0 mins 51 secs 
services,masters,married,cellular,no,0 hrs 1 mins 17 secs 
services,masters,single,cellular,no,0 hrs 4 mins 27 secs 
services,masters,married,cellular,no,0 hrs 2 mins 39 secs 
services,masters,single,cellular,no,0 hrs 5 mins 58 secs 
services,masters,married,cellular,yes,0 hrs 12 mins 24 secs 
services,masters,single,cellular,no,0 hrs 5 mins 39 secs 
services,unknown,single,cellular,no,0 hrs 1 mins 16 secs 
services,masters,single,cellular,no,0 hrs 7 mins 37 secs 
services,masters,married,cellular,no,0 hrs 6 mins 35 secs 
services,masters,married,cellular,no,0 hrs 0 mins 45 secs 
services,masters,single,cellular,no,0 hrs 2 mins 31 secs 
services,masters,single,telephone,no,0 hrs 0 mins 36 secs 
services,masters,married,cellular,no,0 hrs 0 mins 56 secs 
services,masters,single,cellular,no,0 hrs 2 mins 28 secs 
services,masters,single,cellular,no,0 hrs 4 mins 52 secs 
services,masters,married,cellular,no,0 hrs 4 mins 50 secs 
services,masters,single,cellular,no,0 hrs 4 mins 16 secs 
services,masters,single,cellular,no,0 hrs 4 mins 16 secs 
services,masters,married,telephone,no,0 hrs 0 mins 45 secs 
services,masters,married,cellular,yes,0 hrs 13 mins 12 secs 
services,masters,married,cellular,no,0 hrs 0 mins 45 secs 
services,masters,married,cellular,no,0 hrs 7 mins 3 secs 
services,masters,married,cellular,no,0 hrs 1 mins 6 secs 
services,masters,married,cellular,no,0 hrs 0 mins 50 secs 
services,bachelors,married,cellular,no,0 hrs 4 mins 25 secs 
services,masters,single,cellular,no,0 hrs 2 mins 24 secs 
services,masters,single,cellular,yes,0 hrs 11 mins 3 secs 
services,masters,married,cellular,no,0 hrs 3 mins 30 secs 
services,masters,single,cellular,yes,0 hrs 7 mins 17 secs 
services,masters,single,cellular,no,0 hrs 1 mins 42 secs 
services,masters,married,cellular,no,0 hrs 0 mins 20 secs 
services,Doctorate,single,cellular,no,0 hrs 1 mins 56 secs 
services,masters,single,cellular,no,0 hrs 0 mins 29 secs 
services,masters,married,cellular,no,0 hrs 2 mins 27 secs 
services,masters,divorced,cellular,no,0 hrs 6 mins 0 secs 
services,masters,married,cellular,no,0 hrs 5 mins 3 secs 
services,masters,married,cellular,no,0 hrs 0 mins 36 secs 
services,masters,married,cellular,no,0 hrs 8 mins 41 secs 
services,masters,single,cellular,no,0 hrs 0 mins 17 secs 
services,masters,married,cellular,no,0 hrs 2 mins 53 secs 
services,unknown,married,cellular,no,0 hrs 2 mins 45 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 27 secs 
services,masters,single,cellular,no,0 hrs 0 mins 44 secs 
services,masters,single,cellular,no,0 hrs 2 mins 30 secs 
services,masters,married,cellular,no,0 hrs 2 mins 20 secs 
services,masters,single,cellular,no,0 hrs 0 mins 15 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 32 secs 
services,masters,single,cellular,no,0 hrs 0 mins 23 secs 
